file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,process_count
01-dist_unpacked-startup.json,35,,1408,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184779975,1748184781987,2012,2.01,True,
01-dist_unpacked-startup.json,36,,2652,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184782014,1748184784028,2014,2.01,True,
01-dist_unpacked-startup.json,37,,12352,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184784057,1748184786071,2014,2.01,True,
01-dist_unpacked-startup.json,38,,14220,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184786102,1748184788114,2012,2.01,True,
01-dist_unpacked-startup.json,39,,1020,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184788145,1748184790154,2009,2.01,True,
01-dist_unpacked-startup.json,40,,8232,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184790180,1748184792195,2015,2.02,True,
01-dist_unpacked-startup.json,41,,8312,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184792223,1748184794233,2010,2.01,True,
01-dist_unpacked-startup.json,42,,10048,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184794253,1748184796269,2016,2.02,True,
01-dist_unpacked-startup.json,43,,2356,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184796296,1748184798309,2013,2.01,True,
01-dist_unpacked-startup.json,44,,13860,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184798330,1748184800335,2005,2.0,True,
01-dist_unpacked-startup.json,45,,6688,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184800365,1748184802377,2012,2.01,True,
01-dist_unpacked-startup.json,46,,10172,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184802403,1748184804419,2016,2.02,True,
01-dist_unpacked-startup.json,47,,2672,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184804450,1748184806458,2008,2.01,True,
01-dist_unpacked-startup.json,48,,2808,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184806490,1748184808497,2007,2.01,True,
01-dist_unpacked-startup.json,49,,13844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184808523,1748184810536,2013,2.01,True,
01-dist_unpacked-startup.json,50,,10092,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184810561,1748184812576,2015,2.02,True,
AVERAGES,,,,,,,,,,,,,,,,,2011.66,2.01,,
,,,,,,,,,,,,,,,,,,,,
