file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,cpu_percent,ram_bytes,process_count
01-dist_unpacked-runtime.json,1,1748201688419,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156520448,4
01-dist_unpacked-runtime.json,1,1748201689437,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156016640,4
01-dist_unpacked-runtime.json,1,1748201690432,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156016640,4
01-dist_unpacked-runtime.json,1,1748201691446,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156016640,4
01-dist_unpacked-runtime.json,1,1748201692441,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156016640,4
01-dist_unpacked-runtime.json,1,1748201693455,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156016640,4
01-dist_unpacked-runtime.json,1,1748201694452,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201695464,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201696469,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201697473,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
