file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,tauri,node_version,npm_version,cargo_version,rust_version,build_commands_used,cargo_clean,cargo_clean_start_ms,cargo_clean_end_ms,cargo_clean_duration_ms,cargo_clean_duration_s,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
06-release-build.json,1,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build,False,1748192497883,1748192499252,1369,1.37,False,False,1748192499677,1748192501797,2120,2.12,1748192501797,1748192681414,179617,179.62,20670464,7127040
06-release-build.json,2,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,False,,,,,False,False,,,,,1748192681416,1748192760578,79162,79.16,20670464,7127040
06-release-build.json,3,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,False,,,,,False,False,,,,,1748192760579,1748192840199,79620,79.62,20670464,7127040
06-release-build.json,4,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,False,,,,,False,False,,,,,1748192840201,1748192919325,79124,79.12,20670464,7127040
06-release-build.json,5,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,False,,,,,False,False,,,,,1748192919325,1748192998554,79229,79.23,20670464,7127040
AVERAGES,,,,,,,,,,,,,,,,,,1369.0,1.37,,,,,2120.0,2.12,,,99350.4,99.35,20670464.0,7127040.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-debug-build.json,1,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748192999152,1748193000765,1613,1.61,True,True,1748193001200,1748193003284,2084,2.08,1748193003284,1748193132377,129093,129.09,35885056,10686464
07-debug-build.json,2,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193132379,1748193133851,1472,1.47,True,True,1748193134300,1748193140071,5771,5.77,1748193140071,1748193267990,127919,127.92,35885056,10686464
07-debug-build.json,3,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193267990,1748193269501,1511,1.51,True,True,1748193269958,1748193272350,2392,2.39,1748193272350,1748193402775,130425,130.43,35885056,10686464
