file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,node_version,npm_version,cargo_version,rust_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,process_count
01-release-startup.json,38,,232996,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197347184,1748197349206,2022,2.02,True,
01-release-startup.json,39,,235200,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197349339,1748197350355,1016,1.02,True,
01-release-startup.json,40,,235164,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197350497,1748197352517,2020,2.02,True,
01-release-startup.json,41,,235564,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197352670,1748197354693,2023,2.02,True,
01-release-startup.json,42,,236328,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197354824,1748197355844,1020,1.02,True,
01-release-startup.json,43,,234892,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197355969,1748197357994,2025,2.02,True,
01-release-startup.json,44,,236116,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197358129,1748197359142,1013,1.01,True,
01-release-startup.json,45,,234980,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197359268,1748197360292,1024,1.02,True,
01-release-startup.json,46,,236224,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197360418,1748197361438,1020,1.02,True,
01-release-startup.json,47,,236456,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197361588,1748197362613,1025,1.02,True,
01-release-startup.json,48,,235580,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197362754,1748197364781,2027,2.03,True,
01-release-startup.json,49,,234564,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197364907,1748197366930,2023,2.02,True,
01-release-startup.json,50,,235872,blendio-tauri.exe,release,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build,1748197367087,1748197369116,2029,2.03,True,
AVERAGES,,,,,,,,,,,,,,,,,,,1561.48,1.56,,
,,,,,,,,,,,,,,,,,,,,,,
02-debug-startup.json,1,,236596,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197402486,1748197404505,2019,2.02,True,
02-debug-startup.json,2,,237140,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197404660,1748197405683,1023,1.02,True,
02-debug-startup.json,3,,232352,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197405811,1748197407826,2015,2.02,True,
02-debug-startup.json,4,,237244,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197407970,1748197408986,1016,1.02,True,
02-debug-startup.json,5,,236564,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197409120,1748197411134,2014,2.01,True,
02-debug-startup.json,6,,236668,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197411275,1748197412289,1014,1.01,True,
02-debug-startup.json,7,,237232,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197412430,1748197413444,1014,1.01,True,
02-debug-startup.json,8,,235836,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197413617,1748197414630,1013,1.01,True,
02-debug-startup.json,9,,237072,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197414771,1748197415781,1010,1.01,True,
