file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,delete_dist,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
AVERAGES,,,,,,,,,,,,,,,,,,15681.6,15.68,,,10338.4,10.34,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
11-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,False,True,1748169255747,1748169266875,11128,11.13,1748169266875,1748169274917,8042,8.04,202056192,0
11-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,False,True,1748169274917,1748169283389,8472,8.47,1748169283392,1748169303208,19816,19.82,202056192,0
11-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,False,True,1748169303216,1748169311341,8125,8.12,1748169311341,1748169321725,10384,10.38,202056192,0
11-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,False,True,1748169321725,1748169324825,3100,3.1,1748169324825,1748169333441,8616,8.62,202056192,0
11-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,False,True,1748169333441,1748169336860,3419,3.42,1748169336860,1748169344746,7886,7.89,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,6848.8,6.85,,,10948.8,10.95,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
12-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,False,False,1748169349888,1748169362901,13013,13.01,1748169362901,1748169371657,8756,8.76,202056192,0
12-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,False,False,False,,,,,1748169371658,1748169379262,7604,7.6,202056192,0
12-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,False,False,False,,,,,1748169379262,1748169387314,8052,8.05,202056192,0
12-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,False,False,False,,,,,1748169387314,1748169407419,20105,20.11,202056192,0
12-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,False,False,False,,,,,1748169407424,1748169426533,19109,19.11,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,13013.0,13.01,,,12725.2,12.73,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
