file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,tauri,node_version,npm_version,cargo_version,rust_version,build_commands_used,cargo_clean,cargo_clean_start_ms,cargo_clean_end_ms,cargo_clean_duration_ms,cargo_clean_duration_s,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
AVERAGES,,,,,,,,,,,,,,,,,,1326.0,1.33,,,,,2938.0,2.94,,,77922.4,77.92,21109760.0,7266304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-release-build.json,1,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build,False,1748167687661,1748167688855,1194,1.19,False,True,1748167689191,1748167694187,4996,5.0,1748167694188,1748167836012,141824,141.82,21109760,7266304
05-release-build.json,2,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,False,True,1748167836013,1748167837284,1271,1.27,1748167837284,1748167898851,61567,61.57,21109760,7266304
05-release-build.json,3,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,False,True,1748167898851,1748167900215,1364,1.36,1748167900215,1748167962714,62499,62.5,21109760,7266304
05-release-build.json,4,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,False,True,1748167962715,1748167964171,1456,1.46,1748167964171,1748168024425,60254,60.25,21109760,7266304
05-release-build.json,5,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,False,True,1748168024425,1748168025690,1265,1.26,1748168025691,1748168087692,62001,62.0,21109760,7266304
AVERAGES,,,,,,,,,,,,,,,,,,1194.0,1.19,,,,,2070.4,2.07,,,77629.0,77.63,21109760.0,7266304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-release-build.json,1,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build,False,1748168088625,1748168089857,1232,1.23,False,False,1748168090191,1748168095377,5186,5.19,1748168095377,1748168231234,135857,135.86,21109760,7266304
06-release-build.json,2,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm run tauri build,False,,,,,False,False,,,,,1748168231234,1748168292000,60766,60.77,21109760,7266304
06-release-build.json,3,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm run tauri build,False,,,,,False,False,,,,,1748168292000,1748168352689,60689,60.69,21109760,7266304
06-release-build.json,4,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm run tauri build,False,,,,,False,False,,,,,1748168352689,1748168413676,60987,60.99,21109760,7266304
06-release-build.json,5,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm run tauri build,False,,,,,False,False,,,,,1748168413676,1748168474002,60326,60.33,21109760,7266304
AVERAGES,,,,,,,,,,,,,,,,,,1232.0,1.23,,,,,5186.0,5.19,,,75725.0,75.72,21109760.0,7266304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-debug-build.json,1,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748168474881,1748168476300,1419,1.42,True,True,1748168476632,1748168481732,5100,5.1,1748168481732,1748168584548,102816,102.82,36063744,10817536
07-debug-build.json,2,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748168584548,1748168585866,1318,1.32,True,True,1748168586207,1748168591005,4798,4.8,1748168591005,1748168693840,102835,102.83,36063744,10817536
07-debug-build.json,3,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748168693842,1748168695208,1366,1.37,True,True,1748168695550,1748168701042,5492,5.49,1748168701042,1748168808494,107452,107.45,36063744,10817536
07-debug-build.json,4,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748168808495,1748168811393,2898,2.9,True,True,1748168812174,1748168815993,3819,3.82,1748168815993,1748168925885,109892,109.89,36063744,10817536
07-debug-build.json,5,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748168925886,1748168930352,4466,4.47,True,True,1748168930704,1748168935698,4994,4.99,1748168935698,1748169040568,104870,104.87,36063744,10817536
AVERAGES,,,,,,,,,,,,,,,,,,2293.4,2.29,,,,,4840.6,4.84,,,105573.0,105.57,36063744.0,10817536.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-debug-build.json,1,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748169041451,1748169043144,1693,1.69,False,True,1748169045500,1748169047690,2190,2.19,1748169047690,1748169155419,107729,107.73,36063744,10817536
08-debug-build.json,2,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748169155420,1748169157492,2072,2.07,False,True,1748169157492,1748169160112,2620,2.62,1748169160112,1748169268523,108411,108.41,36063744,10817536
08-debug-build.json,3,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748169268527,1748169270015,1488,1.49,False,True,1748169270015,1748169271297,1282,1.28,1748169271297,1748169378532,107235,107.23,36063744,10817536
08-debug-build.json,4,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748169378533,1748169380123,1590,1.59,False,True,1748169380123,1748169381555,1432,1.43,1748169381555,1748169483853,102298,102.3,36063744,10817536
08-debug-build.json,5,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748169483853,1748169485069,1216,1.22,False,True,1748169485069,1748169486343,1274,1.27,1748169486343,1748169584859,98516,98.52,36063744,10817536
AVERAGES,,,,,,,,,,,,,,,,,,1611.8,1.61,,,,,1759.6,1.76,,,104837.8,104.84,36063744.0,10817536.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-debug-build.json,1,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,True,1748169585740,1748169586960,1220,1.22,False,False,1748169587286,1748169592782,5496,5.5,1748169592782,1748169691382,98600,98.6,36063744,10817536
09-debug-build.json,2,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build -- --debug,True,1748169691382,1748169692592,1210,1.21,False,False,,,,,1748169692592,1748169791718,99126,99.13,36063744,10817536
09-debug-build.json,3,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build -- --debug,True,1748169791719,1748169794381,2662,2.66,False,False,,,,,1748169794381,1748169892340,97959,97.96,36063744,10817536
09-debug-build.json,4,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build -- --debug,True,1748169892340,1748169893655,1315,1.31,False,False,,,,,1748169893656,1748169991998,98342,98.34,36063744,10817536
09-debug-build.json,5,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build -- --debug,True,1748169992000,1748169993224,1224,1.22,False,False,,,,,1748169993224,1748170094231,101007,101.01,36063744,10817536
AVERAGES,,,,,,,,,,,,,,,,,,1526.2,1.53,,,,,5496.0,5.5,,,99006.8,99.01,36063744.0,10817536.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-debug-build.json,1,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build -- --debug,False,1748170095102,1748170096419,1317,1.32,True,True,1748170096743,1748170102386,5643,5.64,1748170102386,1748170202929,100543,100.54,36063744,10817536
10-debug-build.json,2,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build -- --debug,False,,,,,True,True,1748170203218,1748170205272,2054,2.05,1748170205274,1748170230406,25132,25.13,36063744,10817536
10-debug-build.json,3,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build -- --debug,False,,,,,True,True,1748170230693,1748170233565,2872,2.87,1748170233565,1748170258716,25151,25.15,36063744,10817536
10-debug-build.json,4,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build -- --debug,False,,,,,True,True,1748170259014,1748170261991,2977,2.98,1748170261991,1748170287027,25036,25.04,36063744,10817536
10-debug-build.json,5,debug,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build -- --debug,False,,,,,True,True,1748170287314,1748170289323,2009,2.01,1748170289323,1748170314288,24965,24.96,36063744,10817536
AVERAGES,,,,,,,,,,,,,,,,,,1317.0,1.32,,,,,3111.0,3.11,,,40165.4,40.17,36063744.0,10817536.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
