file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,delete_dist,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
08-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,False,True,1748201278285,1748201291059,12774,12.77,1748201291070,1748201299106,8036,8.04,202056192,0
08-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,False,True,1748201299154,1748201302421,3267,3.27,1748201302421,1748201310361,7940,7.94,202056192,0
08-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,False,True,1748201310411,1748201313677,3266,3.27,1748201313677,1748201321536,7859,7.86,202056192,0
08-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,False,True,1748201321572,1748201324859,3287,3.29,1748201324859,1748201332707,7848,7.85,202056192,0
08-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,False,True,1748201332754,1748201335961,3207,3.21,1748201335961,1748201343791,7830,7.83,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,5160.2,5.16,,,7902.6,7.9,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
09-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,False,False,1748201348034,1748201359555,11521,11.52,1748201359555,1748201367511,7956,7.96,202056192,0
09-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,True,False,False,,,,,1748201367558,1748201375474,7916,7.92,202056192,0
09-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,True,False,False,,,,,1748201375521,1748201383399,7878,7.88,202056192,0
09-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,True,False,False,,,,,1748201383446,1748201391447,8001,8.0,202056192,0
09-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,True,False,False,,,,,1748201391494,1748201399468,7974,7.97,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,11521.0,11.52,,,7945.0,7.95,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
10-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,True,True,1748201405463,1748201417342,11879,11.88,1748201417342,1748201425381,8039,8.04,202056192,0
10-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,True,True,1748201429408,1748201440992,11584,11.58,1748201440992,1748201449026,8034,8.03,202056192,0
10-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,True,True,1748201451922,1748201465044,13122,13.12,1748201465044,1748201473214,8170,8.17,202056192,0
10-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,True,True,1748201476880,1748201488502,11622,11.62,1748201488502,1748201496545,8043,8.04,202056192,0
10-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,True,True,1748201500679,1748201512252,11573,11.57,1748201512252,1748201520393,8141,8.14,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,11956.0,11.96,,,8085.4,8.09,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
11-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,False,True,1748201524883,1748201536331,11448,11.45,1748201536331,1748201544234,7903,7.9,202056192,0
11-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,False,True,1748201544234,1748201547473,3239,3.24,1748201547473,1748201555589,8116,8.12,202056192,0
11-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,False,True,1748201555589,1748201558844,3255,3.25,1748201558844,1748201566818,7974,7.97,202056192,0
11-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,False,True,1748201566818,1748201570041,3223,3.22,1748201570041,1748201577936,7895,7.89,202056192,0
11-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,False,True,1748201577937,1748201581138,3201,3.2,1748201581138,1748201589104,7966,7.97,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,4873.2,4.87,,,7970.8,7.97,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
12-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,False,False,False,1748201594726,1748201606329,11603,11.6,1748201606329,1748201614268,7939,7.94,202056192,0
12-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,False,False,False,,,,,1748201614268,1748201622190,7922,7.92,202056192,0
12-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,False,False,False,,,,,1748201622190,1748201630282,8092,8.09,202056192,0
12-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,False,False,False,,,,,1748201630282,1748201638273,7991,7.99,202056192,0
12-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:unpack,False,False,False,,,,,1748201638273,1748201646363,8090,8.09,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,11603.0,11.6,,,8006.8,8.01,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
